Name,Base Score,Base Severity,CVSS Vector,Exploitability Score,Impact Score,Source,Vendor,Link
CVE-2021-20028,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2021-20028
CVE-2021-20023,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2021-20023
CVE-2021-20022,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2021-20022
CVE-2021-20021,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2021-20021
CVE-2021-20016,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2021-20016
CVE-2021-4102,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2021-4102
CVE-2021-4034,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2021-4034
CVE-2021-3560,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2021-3560
CVE-2021-3493,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Canonical,https://www.cvedetails.com/cve/CVE-2021-3493
CVE-2021-3156,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2021-3156
CVE-2021-3129,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Facade,https://www.cvedetails.com/cve/CVE-2021-3129
CVE-2021-1906,2.1,LOW,AV:L/AC:L/Au:N/C:N/I:N/A:P,3.9,2.9,nvd@nist.gov,Qualcomm,https://www.cvedetails.com/cve/CVE-2021-1906
CVE-2021-1905,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Qualcomm,https://www.cvedetails.com/cve/CVE-2021-1905
CVE-2021-1879,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2021-1879
CVE-2021-1871,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2021-1871
CVE-2021-1870,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2021-1870
CVE-2021-1789,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2021-1789
CVE-2021-1782,6.9,MEDIUM,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2021-1782
CVE-2021-1732,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2021-1732
CVE-2021-1675,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2021-1675
CVE-2021-1647,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2021-1647
CVE-2021-1498,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2021-1498
CVE-2021-1497,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2021-1497
CVE-2021-1435,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2021-1435
CVE-2021-1048,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2021-1048
CVE-2021-0920,6.9,MEDIUM,AV:L/AC:M/Au:N/C:C/I:C/A:C,3.4,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2021-0920
CVE-2020-36193,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,10.0,2.9,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-36193
CVE-2020-35730,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-35730
CVE-2020-29583,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Zyxel,https://www.cvedetails.com/cve/CVE-2020-29583
CVE-2020-29557,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2020-29557
CVE-2020-28949,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-28949
CVE-2020-27950,7.1,HIGH,AV:N/AC:M/Au:N/C:C/I:N/A:N,8.6,6.9,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-27950
CVE-2020-27932,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-27932
CVE-2020-27930,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-27930
CVE-2020-26919,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Netgear,https://www.cvedetails.com/cve/CVE-2020-26919
CVE-2020-25506,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2020-25506
CVE-2020-25223,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Sophos,https://www.cvedetails.com/cve/CVE-2020-25223
CVE-2020-25213,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Webdesi9,https://www.cvedetails.com/cve/CVE-2020-25213
CVE-2020-24557,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Trendmicro,https://www.cvedetails.com/cve/CVE-2020-24557
CVE-2020-17530,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2020-17530
CVE-2020-17496,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Vbulletin,https://www.cvedetails.com/cve/CVE-2020-17496
CVE-2020-17463,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Thedaylightstudio,https://www.cvedetails.com/cve/CVE-2020-17463
CVE-2020-17144,6.0,MEDIUM,AV:N/AC:M/Au:S/C:P/I:P/A:P,6.8,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-17144
CVE-2020-17087,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-17087
CVE-2020-16846,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-16846
CVE-2020-16017,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2020-16017
CVE-2020-16013,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2020-16013
CVE-2020-16010,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2020-16010
CVE-2020-16009,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-16009
CVE-2020-15999,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-15999
CVE-2020-15505,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Mobileiron,https://www.cvedetails.com/cve/CVE-2020-15505
CVE-2020-14883,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2020-14883
CVE-2020-14882,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2020-14882
CVE-2020-14871,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2020-14871
CVE-2020-14864,7.8,HIGH,AV:N/AC:L/Au:N/C:C/I:N/A:N,10.0,6.9,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2020-14864
CVE-2020-14750,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2020-14750
CVE-2020-13927,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2020-13927
CVE-2020-13671,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Drupal,https://www.cvedetails.com/cve/CVE-2020-13671
CVE-2020-12812,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Fortinet,https://www.cvedetails.com/cve/CVE-2020-12812
CVE-2020-12641,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Opensuse,https://www.cvedetails.com/cve/CVE-2020-12641
CVE-2020-12271,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Sophos,https://www.cvedetails.com/cve/CVE-2020-12271
CVE-2020-11978,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2020-11978
CVE-2020-11899,4.8,MEDIUM,AV:A/AC:L/Au:N/C:N/I:P/A:P,6.5,4.9,nvd@nist.gov,Treck,https://www.cvedetails.com/cve/CVE-2020-11899
CVE-2020-11738,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Snapcreek,https://www.cvedetails.com/cve/CVE-2020-11738
CVE-2020-11652,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-11652
CVE-2020-11651,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-11651
CVE-2020-11261,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Qualcomm,https://www.cvedetails.com/cve/CVE-2020-11261
CVE-2020-10987,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Tenda,https://www.cvedetails.com/cve/CVE-2020-10987
CVE-2020-10221,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Rconfig,https://www.cvedetails.com/cve/CVE-2020-10221
CVE-2020-10199,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Sonatype,https://www.cvedetails.com/cve/CVE-2020-10199
CVE-2020-10189,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Zohocorp,https://www.cvedetails.com/cve/CVE-2020-10189
CVE-2020-10181,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Sumavision,https://www.cvedetails.com/cve/CVE-2020-10181
CVE-2020-10148,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Solarwinds,https://www.cvedetails.com/cve/CVE-2020-10148
CVE-2020-9934,2.1,LOW,AV:L/AC:L/Au:N/C:P/I:N/A:N,3.9,2.9,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-9934
CVE-2020-9907,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-9907
CVE-2020-9859,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-9859
CVE-2020-9819,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-9819
CVE-2020-9818,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-9818
CVE-2020-9377,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2020-9377
CVE-2020-9054,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Zyxel,https://www.cvedetails.com/cve/CVE-2020-9054
CVE-2020-8816,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,None,https://www.cvedetails.com/cve/CVE-2020-8816
CVE-2020-8657,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Eyesofnetwork,https://www.cvedetails.com/cve/CVE-2020-8657
CVE-2020-8655,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Eyesofnetwork,https://www.cvedetails.com/cve/CVE-2020-8655
CVE-2020-8644,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Playsms,https://www.cvedetails.com/cve/CVE-2020-8644
CVE-2020-8599,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Trendmicro,https://www.cvedetails.com/cve/CVE-2020-8599
CVE-2020-8515,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Draytek,https://www.cvedetails.com/cve/CVE-2020-8515
CVE-2020-8468,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Trendmicro,https://www.cvedetails.com/cve/CVE-2020-8468
CVE-2020-8467,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Trendmicro,https://www.cvedetails.com/cve/CVE-2020-8467
CVE-2020-8260,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Pulsesecure,https://www.cvedetails.com/cve/CVE-2020-8260
CVE-2020-8243,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Pulsesecure,https://www.cvedetails.com/cve/CVE-2020-8243
CVE-2020-8218,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Pulsesecure,https://www.cvedetails.com/cve/CVE-2020-8218
CVE-2020-8196,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2020-8196
CVE-2020-8195,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2020-8195
CVE-2020-8193,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,10.0,2.9,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2020-8193
CVE-2020-7961,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Liferay,https://www.cvedetails.com/cve/CVE-2020-7961
CVE-2020-7247,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-7247
CVE-2020-6820,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Mozilla,https://www.cvedetails.com/cve/CVE-2020-6820
CVE-2020-6819,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Mozilla,https://www.cvedetails.com/cve/CVE-2020-6819
CVE-2020-6572,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2020-6572
CVE-2020-6418,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-6418
CVE-2020-6287,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,SAP,https://www.cvedetails.com/cve/CVE-2020-6287
CVE-2020-6207,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,SAP,https://www.cvedetails.com/cve/CVE-2020-6207
CVE-2020-5902,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,F5,https://www.cvedetails.com/cve/CVE-2020-5902
CVE-2020-5849,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Unraid,https://www.cvedetails.com/cve/CVE-2020-5849
CVE-2020-5847,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Unraid,https://www.cvedetails.com/cve/CVE-2020-5847
CVE-2020-5741,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Plex,https://www.cvedetails.com/cve/CVE-2020-5741
CVE-2020-5735,8.0,HIGH,AV:N/AC:L/Au:S/C:P/I:P/A:C,8.0,8.5,nvd@nist.gov,Amcrest,https://www.cvedetails.com/cve/CVE-2020-5735
CVE-2020-5722,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Grandstream,https://www.cvedetails.com/cve/CVE-2020-5722
CVE-2020-5410,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Vmware,https://www.cvedetails.com/cve/CVE-2020-5410
CVE-2020-5135,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2020-5135
CVE-2020-4430,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,IBM,https://www.cvedetails.com/cve/CVE-2020-4430
CVE-2020-4428,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,IBM,https://www.cvedetails.com/cve/CVE-2020-4428
CVE-2020-4427,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,IBM,https://www.cvedetails.com/cve/CVE-2020-4427
CVE-2020-4006,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Vmware,https://www.cvedetails.com/cve/CVE-2020-4006
CVE-2020-3992,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Vmware,https://www.cvedetails.com/cve/CVE-2020-3992
CVE-2020-3952,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Vmware,https://www.cvedetails.com/cve/CVE-2020-3952
CVE-2020-3950,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Vmware,https://www.cvedetails.com/cve/CVE-2020-3950
CVE-2020-3837,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2020-3837
CVE-2020-3580,2.6,LOW,AV:N/AC:H/Au:N/C:N/I:P/A:N,4.9,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3580
CVE-2020-3569,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:N/A:P,10.0,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3569
CVE-2020-3566,7.8,HIGH,AV:N/AC:L/Au:N/C:N/I:N/A:C,10.0,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3566
CVE-2020-3452,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3452
CVE-2020-3433,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3433
CVE-2020-3161,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3161
CVE-2020-3153,4.9,MEDIUM,AV:L/AC:L/Au:N/C:N/I:C/A:N,3.9,6.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3153
CVE-2020-3118,8.3,HIGH,AV:A/AC:L/Au:N/C:C/I:C/A:C,6.5,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2020-3118
CVE-2020-2555,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2020-2555
CVE-2020-2551,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2020-2551
CVE-2020-2509,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2020-2509
CVE-2020-2506,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2020-2506
CVE-2020-2021,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Paloaltonetworks,https://www.cvedetails.com/cve/CVE-2020-2021
CVE-2020-1956,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2020-1956
CVE-2020-1938,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-1938
CVE-2020-1631,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Juniper,https://www.cvedetails.com/cve/CVE-2020-1631
CVE-2020-1472,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2020-1472
CVE-2020-1464,2.1,LOW,AV:L/AC:L/Au:N/C:N/I:P/A:N,3.9,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1464
CVE-2020-1380,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1380
CVE-2020-1350,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1350
CVE-2020-1147,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1147
CVE-2020-1054,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1054
CVE-2020-1040,7.7,HIGH,AV:A/AC:L/Au:S/C:C/I:C/A:C,5.1,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1040
CVE-2020-1027,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1027
CVE-2020-1020,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-1020
CVE-2020-0986,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0986
CVE-2020-0968,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0968
CVE-2020-0938,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0938
